_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,clee,id_establecimiento,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo_establecimiento,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,fecha_alta,area_geo,nombre_clean,razon_social_clean,clase_actividad_clean,estrato_clean,colonia_clean,ubicacion_clean,nivel_educativo_estimado,flag_universidad,flag_media_superior,flag_educacion_basica,estrato_ocupacion_estimado
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611311000095003003076S2,6310226,CENTRO CULTURAL UNIVERSITARIO JUSTO SIERRA,CENTRO CULTURAL UNIVERSITARIO JUSTO SIERRA,Escuelas de educación superior del sector privado,251 y más personas,AVENIDA,TICOMÁN,892,,CANDELARIA TICOMÁN,7330,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,ADMONGENERAL@JUSTOSIERRA.COM,WWW.JUSTO-SIERRA.EDU.MX,Fijo,-99.13923567,19.52044292,,,,0417,018,611311,,61,611,6113,61131,,COLONIA,2010-07,090050001,centro cultural universitario justo sierra,centro cultural universitario justo sierra,escuelas de educacion superior del sector privado,251 y mas personas,candelaria ticoman,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611311000136002003076M4,6305984,CENTRO CULTURAL UNIVERSITARIO JUSTO SIERRA,CENTRO CULTURAL UNIVERSITARIO JUSTO SIERRA,Escuelas de educación superior del sector privado,251 y más personas,AVENIDA,ACUEDUCTO DE GUADALUPE,914,,LA LAGUNA TICOMÁN,7340,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,ADMONGENERAL@JUSTOSIERRA.COM,WWW.JUSTO-SIERRA.EDU.MX,Fijo,-99.12451164,19.51164062,,,,3356,001,611311,,61,611,6113,61131,,COLONIA,2010-07,090050001,centro cultural universitario justo sierra,centro cultural universitario justo sierra,escuelas de educacion superior del sector privado,251 y mas personas,la laguna ticoman,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,251 y más personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611698000323012000000U8,816287,CENTRO DE ACTUALIZACION Y CAPACITACION PROFESIONAL LOS GALEANA,FUNDACION UNAM,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,FRANCISCO MORAZAN,110,,LA PRADERA,07500,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",5529479703,,,Fijo,-99.06999384,19.47472175,,,,1932,014,611312,,61,611,6113,61131,,COLONIA,2014-12,090050001,centro de actualizacion y capacitacion profesional los galeana,fundacion unam,escuelas de educacion superior del sector publico,11 a 30 personas,la pradera,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09016611312000323001000000U3,9305596,CENTRO DE APOYO POLIFUNCIONAL CAP UNIDAD SANTO TOMAS,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,PLAN DE AGUA PRIETA,,,PLUTARCO ELÍAS CALLES,11360,"MIGUEL HIDALGO                                                                                                , Miguel Hidalgo, CIUDAD DE MÉXICO",,CPHUMD@IPN.MX,,Fijo,-99.16661472,19.45323444,,,,0073,019,611312,,61,611,6113,61131,,COLONIA,2020-11,090160001,centro de apoyo polifuncional cap unidad santo tomas,instituto politecnico nacional,escuelas de educacion superior del sector publico,31 a 50 personas,plutarco elias calles,"miguel hidalgo , miguel hidalgo, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000403000000000U6,9228992,CENTRO DE APOYO POLIFUNCIONAL CAP UNIDAD ZACATENCO,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,INSTITUTO POLITECNICO NACIONAL,1936,,NUEVA INDUSTRIAL VALLEJO,07738,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,CAPZAC@IPN.MX,,Fijo,-99.13248068,19.49923352,OTRO,INSTITUTO POLITECNICO NACIONAL,1,0718,002,611312,1,61,611,6113,61131,,COLONIA,2020-04,090050001,centro de apoyo polifuncional cap unidad zacatenco,instituto politecnico nacional,escuelas de educacion superior del sector publico,11 a 30 personas,nueva industrial vallejo,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09010611311000011002000000U9,6258747,CENTRO DE ARTE MEXICANO,CENTRO DE ARTE MEXICANO,Escuelas de educación superior del sector privado,31 a 50 personas,CALLE,CASCADA,180,,JARDINES DEL PEDREGAL,01900,"ÁLVARO OBREGÓN                                                                                                , Álvaro Obregón, CIUDAD DE MÉXICO",,,WWW.CENTROCULTURALMEXICANO.COM,Fijo,-99.19830847,19.32591632,,,,1275,012,611311,,61,611,6113,61131,,COLONIA,2010-07,090100001,centro de arte mexicano,centro de arte mexicano,escuelas de educacion superior del sector privado,31 a 50 personas,jardines del pedregal,"alvaro obregon , alvaro obregon, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015624311000011000000000U3,866770,CENTRO DE CAPACITACION PSICOLOGICO,CONTACTO Y CRECIMIENTO,Escuelas de educación superior del sector privado,0 a 5 personas,CALLE,ATLIXCO,21,,CONDESA,06140,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",5552864599,,,Fijo,-99.17311106,19.41525155,,,,1182,004,611311,,61,611,6113,61131,,COLONIA,2010-07,090150001,centro de capacitacion psicologico,contacto y crecimiento,escuelas de educacion superior del sector privado,0 a 5 personas,condesa,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09011611691000561000000000U6,7632030,CENTRO DE CAPACITACION Y APOYO A TAREAS PARA UNIVERSIDAD SIN NOMBRE,,Servicios de profesores particulares,0 a 5 personas,CALLE,SUSANO CAMACHO,,,SAN ISIDRO,13094,"TLÁHUAC                                                                                                       , Tláhuac, CIUDAD DE MÉXICO",,,,Fijo,-99.01213738,19.25732667,,,,1431,023,611691,,61,611,6116,61169,,COLONIA,2019-11,090110001,centro de capacitacion y apoyo a tareas para universidad sin nombre,,servicios de profesores particulares,0 a 5 personas,san isidro,"tlahuac , tlahuac, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09007611171001302000000000U5,9618586,CENTRO DE CAPACITACION Y DESARROLLO EDUCATIVO,,Escuelas de educación superior del sector privado,6 a 10 personas,CALLE,CRISOSTOMO BONILLA,5,,JUAN ESCUTIA,09100,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.03596698,19.38726899,,,,0178,003,611311,,61,611,6113,61131,,COLONIA,2024-11,090070001,centro de capacitacion y desarrollo educativo,,escuelas de educacion superior del sector privado,6 a 10 personas,juan escutia,"iztapalapa , iztapalapa, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09014611411000332000000000U9,8368828,CENTRO DE CAPACITACION Y ENSEÑANZA DEL SURESTE,CENTRO DE CAPACITACION Y ENSEÑANZA DEL SURESTE,Escuelas de educación superior del sector privado,6 a 10 personas,CALLE,DOS,39,,8 DE AGOSTO,03820,"BENITO JUÁREZ                                                                                                 , Benito Juárez, CIUDAD DE MÉXICO",5555153356,RAMANUJAN2021@HOTMAIL.COM,,Fijo,-99.18627544,19.39237595,,,,0187,005,611311,,61,611,6113,61131,,COLONIA,2019-11,090140001,centro de capacitacion y ensenanza del sureste,centro de capacitacion y ensenanza del sureste,escuelas de educacion superior del sector privado,6 a 10 personas,8 de agosto,"benito juarez , benito juarez, ciudad de mexico",superior_universitaria,True,False,False,6 a 10 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003931610000431012000000U2,849634,CENTRO DE CIENCIAS DE LA COMPLEJIDAD,UNAM,Escuelas de educación superior del sector público,31 a 50 personas,CIRCUITO,INVESTIGACION CIENTIFICA,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",5556224182,YACORTEZ1@YAHOO.COM.MX,,Fijo,-99.18001629,19.32318976,,,,0770,008,611312,,61,611,6113,61131,,OTRO,2014-12,090030001,centro de ciencias de la complejidad,unam,escuelas de educacion superior del sector publico,31 a 50 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611112001016000000000U4,9623382,CENTRO DE DESARROLLO INFANTIL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación preescolar del sector público,51 a 100 personas,CIRCUITO,INVESTIGACION CIENTIFICA,,,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,04510,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,,,Fijo,-99.17524877,19.32901325,,,,0770,016,611112,,61,611,6111,61111,,CIUDAD,2024-11,090030001,centro de desarrollo infantil,universidad nacional autonoma de mexico,escuelas de educacion preescolar del sector publico,51 a 100 personas,universidad nacional autonoma de mexico ciudad universitaria,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,True,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09002611112000061001000000U3,662441,CENTRO DE DESARROLLO INFANTIL NO 1,UNIVERSIDAD AUTONOMA METROPOLITANA,Escuelas de educación preescolar del sector público,51 a 100 personas,AVENIDA,REAL DE SAN MARTIN,446,,REYNOSA TAMAULIPAS,02200,"AZCAPOTZALCO                                                                                                  , Azcapotzalco, CIUDAD DE MÉXICO",5553194777,CENDIAZ@CORREO.UAM.MX,CENDI.UNAM.MXINDEX.PHPCENDI-1,Fijo,-99.18685313,19.49734432,,,,0114,003,611112,,61,611,6111,61111,,COLONIA,2012-06,090020001,centro de desarrollo infantil no 1,universidad autonoma metropolitana,escuelas de educacion preescolar del sector publico,51 a 100 personas,reynosa tamaulipas,"azcapotzalco , azcapotzalco, ciudad de mexico",superior_universitaria,True,False,True,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611112001004000000000U0,9276332,CENTRO DE DESARROLLO INFANTIL NO 3,UNIVERSIDAD AUTONOMA METROPOLITANA,Escuelas de educación preescolar del sector público,31 a 50 personas,CALZADA,CALZADA DE LAS BOMBAS,860,,CULHUACÁN CTM SECCIÓN IX-A,04909,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,CENDIXOCH@CORREO.UAM.MX,WWW.UAM.MX.CENDI.CENDI3.HTML,Fijo,-99.10574892,19.30948012,,,,150A,002,611112,,61,611,6111,61111,,MANZANA,2020-11,090030001,centro de desarrollo infantil no 3,universidad autonoma metropolitana,escuelas de educacion preescolar del sector publico,31 a 50 personas,culhuacan ctm seccion ix-a,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,True,31 a 50 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09007611112002196002000000U4,846454,CENTRO DE DESARROLLO INFANTIL ZARAGOZA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas de educación preescolar del sector público,11 a 30 personas,CALLE,DECADA NACIONAL,,,CHINAMPAC DE JUÁREZ,09230,"IZTAPALAPA                                                                                                    , Iztapalapa, CIUDAD DE MÉXICO",,,,Fijo,-99.04400282,19.38299437,,,,3596,009,611112,,61,611,6111,61111,,UNIDAD HABITACIONAL,2010-07,090070001,centro de desarrollo infantil zaragoza,universidad nacional autonoma de mexico,escuelas de educacion preescolar del sector publico,11 a 30 personas,chinampac de juarez,"iztapalapa , iztapalapa, ciudad de mexico",superior_universitaria,True,False,True,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611162000261001000000U6,9298960,CENTRO DE DIFUSION DE LA CULTURA RAFAEL GALVAN MALDONADO,UNIVERSIDAD AUTONOMA METROPOLITANA,Escuelas de educación media superior del sector público,11 a 30 personas,CALLE,ZACATECAS,94,,ROMA NORTE,06700,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,CASAGALVAN@CORREO.UAM.MX,WWW.RECTORIA.UAM.MX,Fijo,-99.15865528,19.41592667,,,,1110,006,611162,,61,611,6111,61116,,COLONIA,2020-11,090150001,centro de difusion de la cultura rafael galvan maldonado,universidad autonoma metropolitana,escuelas de educacion media superior del sector publico,11 a 30 personas,roma norte,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,True,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611312000344001000000U1,9230364,CENTRO DE EDUCACION CONTINUA CEC INGENIERO EUGENIO MENDEZ DOCURRO,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,BELISARIO DOMINGUEZ,16,,CENTRO,06010,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",5557296000,,WWW.IPN.MX,Fijo,-99.13880028,19.4384644,,,,0644,021,611312,,61,611,6113,61131,,COLONIA,2020-04,090150001,centro de educacion continua cec ingeniero eugenio mendez docurro,instituto politecnico nacional,escuelas de educacion superior del sector publico,11 a 30 personas,centro,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09005611312000351001000000U7,9228987,CENTRO DE EDUCACION CONTINUA CEC UNIDAD GUERRERO,INSTITUTO POLITECNICO NACIONAL,Escuelas de educación superior del sector público,51 a 100 personas,AVENIDA,MIGUEL OTHON DE MENDIZABAL ORIENTE,,,NUEVA INDUSTRIAL VALLEJO,07738,"GUSTAVO A. MADERO                                                                                             , Gustavo A. Madero, CIUDAD DE MÉXICO",,CAPHMD@IPN.MX,WWW.IPN.MX,Fijo,-99.14026018,19.50904296,,,,0718,005,611312,,61,611,6113,61131,,OTRO,2020-04,090050001,centro de educacion continua cec unidad guerrero,instituto politecnico nacional,escuelas de educacion superior del sector publico,51 a 100 personas,nueva industrial vallejo,"gustavo a. madero , gustavo a. madero, ciudad de mexico",superior_universitaria,True,False,False,51 a 100 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09003611111000261002000000U9,1022916,CENTRO DE EDUCACION PREESCOLAR Y PRIMARIA STUNAM,SINDICATO DE TRABAJADORES DE LA UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Escuelas del sector público que combinan diversos niveles de educación,11 a 30 personas,CALLE,TOLTECAS,15,,DE LOS REYES,04300,"COYOACÁN                                                                                                      , Coyoacán, CIUDAD DE MÉXICO",,CEPPSTUNAMCOLEGIO@GMAIL.COM,,Fijo,-99.15669574,19.33011216,,,,0573,058,611172,,61,611,6111,61117,,COLONIA,2010-07,090030001,centro de educacion preescolar y primaria stunam,sindicato de trabajadores de la universidad nacional autonoma de mexico,escuelas del sector publico que combinan diversos niveles de educacion,11 a 30 personas,de los reyes,"coyoacan , coyoacan, ciudad de mexico",superior_universitaria,True,False,True,11 a 30 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311000333002000000U6,1028605,CENTRO DE EDUCACION PROFECIONAL SAN ANGEL,CENTRO DE EDUCACION PROFESIONAL SAN ANGEL,Escuelas de educación superior del sector privado,0 a 5 personas,CALLE,PUEBLA,157,,ROMA NORTE,06700,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,DIR@ADMINISTRATIVA.EDU.MX,WWW.CUSA.EDU.MX,Fijo,-99.16190711,19.42251601,,,,1002,008,611311,,61,611,6113,61131,,COLONIA,2010-07,090150001,centro de educacion profecional san angel,centro de educacion profesional san angel,escuelas de educacion superior del sector privado,0 a 5 personas,roma norte,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,0 a 5 personas
denue,denue_cdmx_educacion_superior_universitaria,2026-06-08T13:17:26Z,2026-06-08,20260608T131619Z,09015611311001763001000000U3,8326214,CENTRO DE EDUCACION TECNOLOGICA Y ARTE,CENTRO DE EDUCACION TECNOLOGICA Y ARTE,Escuelas de educación superior del sector privado,31 a 50 personas,CALLE,DINAMARCA,81,,JUÁREZ,06600,"CUAUHTÉMOC                                                                                                    , Cuauhtémoc, CIUDAD DE MÉXICO",,,WWW.SALADEAUDIO.COM.MX,Fijo,-99.15764576,19.42547551,,,,0841,015,611311,,61,611,6113,61131,,COLONIA,2019-11,090150001,centro de educacion tecnologica y arte,centro de educacion tecnologica y arte,escuelas de educacion superior del sector privado,31 a 50 personas,juarez,"cuauhtemoc , cuauhtemoc, ciudad de mexico",superior_universitaria,True,False,False,31 a 50 personas
